countyname,districtname,schoolname,countycode,districtcode,schoolcode,charternumber,elarts_score,enrollment_star_s,math_score,zipcode,freem_frac_s,frpm_frac_s,enrollment_s,ell_frac_s,fep_frac_s,edi_s,re_aian_frac_s,re_asian_frac_s,re_baa_frac_s,re_fil_frac_s,re_hl_frac_s,re_hpi_frac_s,re_tom_frac_s,re_nr_frac_s,re_wht_frac_s,yrcal_s,te_1yr_frac_s,te_2yr_frac_s,te_fte_s,te_avgyr_s,unified_d,enrollment_d,ell_frac_d,fep_frac_d,frpm_frac_d,edi_d,re_aian_frac_d,re_asian_frac_d,re_baa_frac_d,re_fil_frac_d,re_hl_frac_d,re_hpi_frac_d,re_tom_frac_d,re_nr_frac_d,re_wht_frac_d,te_1yr_frac_d,te_2yr_frac_d,te_fte_d,te_salary_high_d,te_salary_low_d,te_salary_avg_d,te_days_d,te_serdays_d,exp_total_d,exp_1000_1999_d,exp_2000_2999_d,exp_3000_3999_d,exp_4000_4999_d,exp_5000_5999_d,exp_6000_6999_d,exp_7000_7999_d,exp_8000_8999_d,expoc_1000_1999_d,expoc_2000_2999_d,expoc_3000_3999_d,expoc_4000_4999_d,expoc_5000_5999_d,rev_total_d,revoc_8010_8099_d,revoc_8100_8299_d,revoc_8300_8599_d,revoc_8600_8799_d,age_frac_1_4_z,age_frac_5_17_z,age_frac_18_24_z,age_frac_25_34_z,age_frac_35_44_z,age_frac_45_54_z,age_frac_55_64_z,age_frac_65_74_z,age_frac_75_older_z,pop_1_older_z,sex_frac_male_z,sex_frac_female_z,ms_frac_never_married_z,ms_frac_now_married_z,ms_frac_now_divorced_z,ms_frac_now_widowed_z,ed_frac_lt_hs_z,ed_frac_hs_z,ed_frac_sc_z,ed_frac_ba_z,ed_frac_grd_z,hs_frac_own_z,hs_frac_rent_z,med_income_z,moved_frac_samecounty_z,moved_frac_difcounty_z,moved_frac_difstate_z,moved_frac_abroad_z,testscore,str_s,str_d,te_tot_fte_rat_s,te_tot_fte_rat_d,ada_enrollment_ratio_d,la_unified_d,sd_unified_d,charter_s
Placer,Roseville City Elementary,Diamond Creek,31,66910,3130234,0,388,454,461.7000122,95747,0.078100003,0.118000001,627,0.093000002,0.056999996,31,0.002,0.107000001,0.022,0.017999999,0.085000001,0.003,0.045000002,0,0.719000041,0,0,0.03846154,25,13,0,9943,0.108999997,0.072999999,0.277999997,42,0.006,0.067000002,0.025,0.040999997,0.21100001,0.006,0.043000001,0,0.601999998,0.008888889,0.017777778,432.2000122,80472,35414,68179,177,183,6919,4546,603,625,9,0,0,280,622,3797,836,1199,270,598,6967,5114,310,977,566,0.054437824,0.208645537,0.067909613,0.113517024,0.151926368,0.144905299,0.102346256,0.077762701,0.07854937,50847,0.47660628,0.523393691,0.220459908,0.605568647,0.114505902,0.059465505,0.038304377,0.186142221,0.390393049,0.265249729,0.119910635,0.771714509,0.228285491,41569,0.075000003,0.053000003,0.02,0.006,849.7000122,25.07999992,23.00555229,1.039999962,1.041184664,0.971638322,0,0,0
Placer,Dry Creek Joint Elementary,Coyote Ridge Elementary,31,66803,6119887,0,380.1000061,596,433.2999878,95747,0.177300006,0.237499997,897,0.130999997,0.040999997,45,0.003,0.068999998,0.012999999,0.044,0.202999994,0.006,0.079999998,0.007,0.574999988,0,0.027777778,0,36,11,0,6888,0.170000002,0.077,0.352999985,43,0.006,0.078000002,0.041999999,0.025,0.171000004,0.006,0.068000004,0.007,0.599000037,0.013651877,0,280.7999878,82969,35536,69506,180,185,6784,4659,655,290,21,0,0,364,643,3771,862,1205,244,527,6951,5236,296,919,501,0.054437824,0.208645537,0.067909613,0.113517024,0.151926368,0.144905299,0.102346256,0.077762701,0.07854937,50847,0.47660628,0.523393691,0.220459908,0.605568647,0.114505902,0.059465505,0.038304377,0.186142221,0.390393049,0.265249729,0.119910635,0.771714509,0.228285491,41569,0.075000003,0.053000003,0.02,0.006,813.4000244,24.91666603,24.52991486,1,1.043447375,0.971254349,0,0,0
Placer,Dry Creek Joint Elementary,Heritage Oak Elementary,31,66803,6108963,0,389.6000061,370,414.6000061,95747,0.2377,0.309899986,568,0.067000002,0.016000001,38,0.025,0.048,0.034000002,0.011,0.182999998,0,0.050999999,0,0.649999976,1,0,0,24.70000076,14,0,6888,0.170000002,0.077,0.352999985,43,0.006,0.078000002,0.041999999,0.025,0.171000004,0.006,0.068000004,0.007,0.599000037,0.013651877,0,280.7999878,82969,35536,69506,180,185,6784,4659,655,290,21,0,0,364,643,3771,862,1205,244,527,6951,5236,296,919,501,0.054437824,0.208645537,0.067909613,0.113517024,0.151926368,0.144905299,0.102346256,0.077762701,0.07854937,50847,0.47660628,0.523393691,0.220459908,0.605568647,0.114505902,0.059465505,0.038304377,0.186142221,0.390393049,0.265249729,0.119910635,0.771714509,0.228285491,41569,0.075000003,0.053000003,0.02,0.006,804.2000122,22.9959507,24.52991486,1.093117356,1.043447375,0.971254349,0,0,0
Placer,Roseville City Elementary,Blue Oaks Elementary,31,66910,102806,0,387.1000061,424,459.7000122,95747,0.124200001,0.166099995,644,0.103,0.046999998,39,0.006,0.086999997,0.018999999,0.025999999,0.129999995,0.005,0.079000004,0.002,0.645999968,0,0.037037037,0.037037037,25,10,0,9943,0.108999997,0.072999999,0.277999997,42,0.006,0.067000002,0.025,0.040999997,0.21100001,0.006,0.043000001,0,0.601999998,0.008888889,0.017777778,432.2000122,80472,35414,68179,177,183,6919,4546,603,625,9,0,0,280,622,3797,836,1199,270,598,6967,5114,310,977,566,0.054437824,0.208645537,0.067909613,0.113517024,0.151926368,0.144905299,0.102346256,0.077762701,0.07854937,50847,0.47660628,0.523393691,0.220459908,0.605568647,0.114505902,0.059465505,0.038304377,0.186142221,0.390393049,0.265249729,0.119910635,0.771714509,0.228285491,41569,0.075000003,0.053000003,0.02,0.006,846.8000488,25.76000023,23.00555229,1.080000043,1.041184664,0.971638322,0,0,0
Sacramento,Elk Grove Unified,Castello (Helen Carr),34,67314,108738,0,377.2999878,645,396.6000061,95757,0.213699996,0.335999995,875,0.135000005,0.158000007,72,0.001,0.238999993,0.119999997,0.079000004,0.213,0.007,0.093000002,0.024,0.224999994,0,0,0,32.20000076,9,1,62137,0.144999996,0.202000007,0.550999999,71,0.006,0.216000006,0.153999999,0.051999997,0.256999999,0.017999999,0.064000003,0.002,0.232000008,0.00244873,0.028772574,3173.100098,82031,40047,68968,180,184,8159,5570,805,551,0,0,0,468,723,4203,1056,1882,253,723,8023,5523,554,1800,146,0.059539288,0.245197847,0.081348285,0.145524129,0.183058172,0.128253564,0.086377352,0.043495327,0.027206045,40763,0.525918126,0.474081874,0.317105174,0.536185265,0.110786691,0.03592284,0.116083913,0.168671325,0.34461537,0.282117873,0.088511489,0.708858788,0.291141242,35619,0.187000006,0.025,0.004,0.003,773.9000244,27.17391205,19.58242607,1.055900574,1.029592514,0.945330501,0,0,0
Sacramento,Elk Grove Unified,Elliott Ranch Elementary,34,67314,6120034,0,382.7999878,680,435.2999878,95757,0.1087,0.181099996,911,0.067000002,0.158000007,70,0.003,0.270999998,0.096999995,0.081,0.157000005,0.002,0.115000002,0,0.273000002,0,0,0.027027028,35,9,1,62137,0.144999996,0.202000007,0.550999999,71,0.006,0.216000006,0.153999999,0.051999997,0.256999999,0.017999999,0.064000003,0.002,0.232000008,0.00244873,0.028772574,3173.100098,82031,40047,68968,180,184,8159,5570,805,551,0,0,0,468,723,4203,1056,1882,253,723,8023,5523,554,1800,146,0.059539288,0.245197847,0.081348285,0.145524129,0.183058172,0.128253564,0.086377352,0.043495327,0.027206045,40763,0.525918126,0.474081874,0.317105174,0.536185265,0.110786691,0.03592284,0.116083913,0.168671325,0.34461537,0.282117873,0.088511489,0.708858788,0.291141242,35619,0.187000006,0.025,0.004,0.003,818.0999756,26.02857208,19.58242607,1.057142854,1.029592514,0.945330501,0,0,0
Sacramento,Elk Grove Unified,Carroll Elementary,34,67314,111112,0,377.1000061,876,393.6000061,95757,0.237800002,0.342200011,1169,0.100000001,0.214000002,76,0.004,0.256999999,0.133000001,0.133000001,0.138999999,0.017999999,0.107000001,0,0.208999991,1,0,0.041666668,46.5,12,1,62137,0.144999996,0.202000007,0.550999999,71,0.006,0.216000006,0.153999999,0.051999997,0.256999999,0.017999999,0.064000003,0.002,0.232000008,0.00244873,0.028772574,3173.100098,82031,40047,68968,180,184,8159,5570,805,551,0,0,0,468,723,4203,1056,1882,253,723,8023,5523,554,1800,146,0.059539288,0.245197847,0.081348285,0.145524129,0.183058172,0.128253564,0.086377352,0.043495327,0.027206045,40763,0.525918126,0.474081874,0.317105174,0.536185265,0.110786691,0.03592284,0.116083913,0.168671325,0.34461537,0.282117873,0.088511489,0.708858788,0.291141242,35619,0.187000006,0.025,0.004,0.003,770.7000122,25.13978577,19.58242607,1.032258034,1.029592514,0.945330501,0,0,0
Sacramento,Elk Grove Unified,Hein Elementary,34,67314,105908,0,376.7999878,828,409.7999878,95757,0.228100002,0.32980001,1140,0.160999998,0.147,76,0.005,0.247000009,0.115000002,0.131999999,0.170000002,0.017999999,0.098999999,0,0.215000004,0,0,0,45,10,1,62137,0.144999996,0.202000007,0.550999999,71,0.006,0.216000006,0.153999999,0.051999997,0.256999999,0.017999999,0.064000003,0.002,0.232000008,0.00244873,0.028772574,3173.100098,82031,40047,68968,180,184,8159,5570,805,551,0,0,0,468,723,4203,1056,1882,253,723,8023,5523,554,1800,146,0.059539288,0.245197847,0.081348285,0.145524129,0.183058172,0.128253564,0.086377352,0.043495327,0.027206045,40763,0.525918126,0.474081874,0.317105174,0.536185265,0.110786691,0.03592284,0.116083913,0.168671325,0.34461537,0.282117873,0.088511489,0.708858788,0.291141242,35619,0.187000006,0.025,0.004,0.003,786.5999756,25.33333397,19.58242607,1.022222281,1.029592514,0.945330501,0,0,0
Sacramento,Elk Grove Unified,Sims (Joseph) Elementary,34,67314,6116818,0,377.7999878,824,392.1000061,95758,0.226500005,0.299899995,1117,0.104999997,0.133000001,71,0.007,0.215000004,0.113999993,0.059999999,0.217999995,0.012,0.098999999,0.001,0.275000006,1,0,0.022222223,42,13,1,62137,0.144999996,0.202000007,0.550999999,71,0.006,0.216000006,0.153999999,0.051999997,0.256999999,0.017999999,0.064000003,0.002,0.232000008,0.00244873,0.028772574,3173.100098,82031,40047,68968,180,184,8159,5570,805,551,0,0,0,468,723,4203,1056,1882,253,723,8023,5523,554,1800,146,0.050925314,0.230089232,0.093506277,0.137111694,0.149157301,0.158179119,0.098595507,0.048810311,0.033625249,60520,0.479196966,0.520803034,0.301105618,0.533545971,0.128149316,0.037199076,0.10397844,0.170602843,0.390975863,0.234585509,0.099857345,0.68117696,0.318823069,35630,0.144999996,0.034000002,0.012,0.005,769.9000244,26.59523773,19.58242607,1.071428537,1.029592514,0.945330501,0,0,0
Sacramento,Elk Grove Unified,Ehrhardt (John) Elementary,34,67314,6110118,0,374.2000122,638,378.6000061,95758,0.367599994,0.463699996,895,0.083000004,0.128000006,65,0.009,0.123000003,0.151999995,0.035999998,0.289000005,0.016000001,0.053000003,0,0.322999984,0,0,0,34,17,1,62137,0.144999996,0.202000007,0.550999999,71,0.006,0.216000006,0.153999999,0.051999997,0.256999999,0.017999999,0.064000003,0.002,0.232000008,0.00244873,0.028772574,3173.100098,82031,40047,68968,180,184,8159,5570,805,551,0,0,0,468,723,4203,1056,1882,253,723,8023,5523,554,1800,146,0.050925314,0.230089232,0.093506277,0.137111694,0.149157301,0.158179119,0.098595507,0.048810311,0.033625249,60520,0.479196966,0.520803034,0.301105618,0.533545971,0.128149316,0.037199076,0.10397844,0.170602843,0.390975863,0.234585509,0.099857345,0.68117696,0.318823069,35630,0.144999996,0.034000002,0.012,0.005,752.8000488,26.3235302,19.58242607,1.176470637,1.029592514,0.945330501,0,0,0
Sacramento,Elk Grove Unified,Irene B. West Elementary,34,67314,6120018,0,369.7000122,843,393.2999878,95758,0.514999986,0.652999997,1167,0.26700002,0.152999997,74,0.008,0.27700001,0.194999993,0.086999997,0.187999994,0.029000001,0.081,0,0.136000007,1,0,0,45,9,1,62137,0.144999996,0.202000007,0.550999999,71,0.006,0.216000006,0.153999999,0.051999997,0.256999999,0.017999999,0.064000003,0.002,0.232000008,0.00244873,0.028772574,3173.100098,82031,40047,68968,180,184,8159,5570,805,551,0,0,0,468,723,4203,1056,1882,253,723,8023,5523,554,1800,146,0.050925314,0.230089232,0.093506277,0.137111694,0.149157301,0.158179119,0.098595507,0.048810311,0.033625249,60520,0.479196966,0.520803034,0.301105618,0.533545971,0.128149316,0.037199076,0.10397844,0.170602843,0.390975863,0.234585509,0.099857345,0.68117696,0.318823069,35630,0.144999996,0.034000002,0.012,0.005,763,25.93333244,19.58242607,1.044444442,1.029592514,0.945330501,0,0,0
Sacramento,Elk Grove Unified,Donner (Elitha) Elem.,34,67314,6112106,0,357.1000061,646,370.8999939,95758,0.413800001,0.593999982,899,0.100000001,0.141000003,68,0.003,0.123999998,0.175999999,0.046999998,0.335000008,0.006,0.098000005,0,0.213,1,0,0.025641026,34.90000153,13,1,62137,0.144999996,0.202000007,0.550999999,71,0.006,0.216000006,0.153999999,0.051999997,0.256999999,0.017999999,0.064000003,0.002,0.232000008,0.00244873,0.028772574,3173.100098,82031,40047,68968,180,184,8159,5570,805,551,0,0,0,468,723,4203,1056,1882,253,723,8023,5523,554,1800,146,0.050925314,0.230089232,0.093506277,0.137111694,0.149157301,0.158179119,0.098595507,0.048810311,0.033625249,60520,0.479196966,0.520803034,0.301105618,0.533545971,0.128149316,0.037199076,0.10397844,0.170602843,0.390975863,0.234585509,0.099857345,0.68117696,0.318823069,35630,0.144999996,0.034000002,0.012,0.005,728,25.75931168,19.58242607,1.11747849,1.029592514,0.945330501,0,0,0
Sacramento,Elk Grove Unified,Foulks Ranch Elementary,34,67314,6107700,0,379.3999939,662,393.8999939,95758,0.243900001,0.325599998,906,0.056999996,0.075999998,62,0.012999999,0.079999998,0.113999993,0.024,0.262999982,0.004,0.123999998,0,0.379000008,1,0,0,36,13,1,62137,0.144999996,0.202000007,0.550999999,71,0.006,0.216000006,0.153999999,0.051999997,0.256999999,0.017999999,0.064000003,0.002,0.232000008,0.00244873,0.028772574,3173.100098,82031,40047,68968,180,184,8159,5570,805,551,0,0,0,468,723,4203,1056,1882,253,723,8023,5523,554,1800,146,0.050925314,0.230089232,0.093506277,0.137111694,0.149157301,0.158179119,0.098595507,0.048810311,0.033625249,60520,0.479196966,0.520803034,0.301105618,0.533545971,0.128149316,0.037199076,0.10397844,0.170602843,0.390975863,0.234585509,0.099857345,0.68117696,0.318823069,35630,0.144999996,0.034000002,0.012,0.005,773.2999878,25.16666603,19.58242607,1,1.029592514,0.945330501,0,0,0
Sacramento,Elk Grove Unified,Stone Lake Elementary,34,67314,6118053,0,389.2999878,596,431.7999878,95758,0.145300001,0.236900002,764,0.050999999,0.118000001,72,0.003,0.188999996,0.092,0.063000001,0.25,0.011,0.151999995,0,0.242000014,1,0,0,30,13,1,62137,0.144999996,0.202000007,0.550999999,71,0.006,0.216000006,0.153999999,0.051999997,0.256999999,0.017999999,0.064000003,0.002,0.232000008,0.00244873,0.028772574,3173.100098,82031,40047,68968,180,184,8159,5570,805,551,0,0,0,468,723,4203,1056,1882,253,723,8023,5523,554,1800,146,0.050925314,0.230089232,0.093506277,0.137111694,0.149157301,0.158179119,0.098595507,0.048810311,0.033625249,60520,0.479196966,0.520803034,0.301105618,0.533545971,0.128149316,0.037199076,0.10397844,0.170602843,0.390975863,0.234585509,0.099857345,0.68117696,0.318823069,35630,0.144999996,0.034000002,0.012,0.005,821.0999756,25.46666718,19.58242607,1.066666722,1.029592514,0.945330501,0,0,0
El Dorado,Rescue Union Elementary,Jackson Elementary,9,61978,6005706,0,404.2000122,312,444.3999939,95762,0.088299997,0.105999999,453,0.014,0.030999999,31,0.002,0.086000003,0.002,0.011,0.133000001,0.002,0.037999999,0.02,0.70599997,0,0.0625,0,16,15,0,3899,0.029000001,0.033,0.143999994,30,0.003,0.050000001,0.006,0.012,0.138999999,0.001,0.056999996,0.007,0.725000024,0.016949153,0.005649718,160.5,80789,43104,66921,180,181,6934,4696,736,452,28,0,0,390,600,3569,1102,1418,252,558,6867,5226,211,892,538,0.053788301,0.225519583,0.066797093,0.065348849,0.157502919,0.181233808,0.136820972,0.072158135,0.040830325,39358,0.515727401,0.484272569,0.219338924,0.66584444,0.08426246,0.030554185,0.028287224,0.120686978,0.337193042,0.33373484,0.180097923,0.872827053,0.127172917,52101,0.041999999,0.043000001,0.016000001,0.007,848.5999756,28.3125,24.29283524,1,1.102803707,0.972557068,0,0,0
El Dorado,Buckeye Union Elementary,Oak Meadow Elementary,9,61838,100024,0,406.6000061,544,482,95762,0.0482,0.068499997,788,0.071999997,0.055999998,43,0,0.118999995,0.022,0.02,0.141000003,0.003,0.091000006,0,0.604000032,0,0.027027028,0,33.20000076,11,0,5099,0.039999999,0.039999999,0.136000007,33,0.004,0.061000001,0.014,0.012999999,0.131999999,0.002,0.068999998,0,0.704999983,0.025210084,0.016806724,222.1000061,79768,39405,64897,180,185,6947,4755,649,477,0,0,0,391,646,3506,1079,1468,338,503,6705,5067,186,952,500,0.053788301,0.225519583,0.066797093,0.065348849,0.157502919,0.181233808,0.136820972,0.072158135,0.040830325,39358,0.515727401,0.484272569,0.219338924,0.66584444,0.08426246,0.030554185,0.028287224,0.120686978,0.337193042,0.33373484,0.180097923,0.872827053,0.127172917,52101,0.041999999,0.043000001,0.016000001,0.007,888.5999756,23.73493958,22.95812607,1.114457846,1.071589351,0.904883325,0,0,0
El Dorado,Buckeye Union Elementary,Silva Valley Elementary,9,61838,6110456,0,395.1000061,439,469.5,95762,0.032499999,0.043900002,615,0.039999999,0.025999999,31,0.003,0.063000001,0.021,0.008,0.116999999,0.005,0.063000001,0,0.719000041,0,0,0.035714287,25,15,0,5099,0.039999999,0.039999999,0.136000007,33,0.004,0.061000001,0.014,0.012999999,0.131999999,0.002,0.068999998,0,0.704999983,0.025210084,0.016806724,222.1000061,79768,39405,64897,180,185,6947,4755,649,477,0,0,0,391,646,3506,1079,1468,338,503,6705,5067,186,952,500,0.053788301,0.225519583,0.066797093,0.065348849,0.157502919,0.181233808,0.136820972,0.072158135,0.040830325,39358,0.515727401,0.484272569,0.219338924,0.66584444,0.08426246,0.030554185,0.028287224,0.120686978,0.337193042,0.33373484,0.180097923,0.872827053,0.127172917,52101,0.041999999,0.043000001,0.016000001,0.007,864.5999756,24.60000038,22.95812607,1.120000005,1.071589351,0.904883325,0,0,0
El Dorado,Rescue Union Elementary,Lakeview Elementary,9,61978,108258,0,394.2000122,415,448.7999878,95762,0.041700002,0.048300002,600,0.017999999,0.055,34,0.005,0.108000003,0.008,0.015,0.101999998,0,0.071999997,0.005,0.685000002,0,0,0,22.60000038,12,0,3899,0.029000001,0.033,0.143999994,30,0.003,0.050000001,0.006,0.012,0.138999999,0.001,0.056999996,0.007,0.725000024,0.016949153,0.005649718,160.5,80789,43104,66921,180,181,6934,4696,736,452,28,0,0,390,600,3569,1102,1418,252,558,6867,5226,211,892,538,0.053788301,0.225519583,0.066797093,0.065348849,0.157502919,0.181233808,0.136820972,0.072158135,0.040830325,39358,0.515727401,0.484272569,0.219338924,0.66584444,0.08426246,0.030554185,0.028287224,0.120686978,0.337193042,0.33373484,0.180097923,0.872827053,0.127172917,52101,0.041999999,0.043000001,0.016000001,0.007,843,26.54867172,24.29283524,1.150442481,1.102803707,0.972557068,0,0,0
El Dorado,Buckeye Union Elementary,Brooks (William) Elem.,9,61838,6005474,0,400.3999939,345,450,95762,0.0669,0.0933,493,0.059,0.02,29,0,0.050999999,0.016000001,0.014,0.126000002,0,0.055,0,0.738000035,0,0,0,20.79999924,12,0,5099,0.039999999,0.039999999,0.136000007,33,0.004,0.061000001,0.014,0.012999999,0.131999999,0.002,0.068999998,0,0.704999983,0.025210084,0.016806724,222.1000061,79768,39405,64897,180,185,6947,4755,649,477,0,0,0,391,646,3506,1079,1468,338,503,6705,5067,186,952,500,0.053788301,0.225519583,0.066797093,0.065348849,0.157502919,0.181233808,0.136820972,0.072158135,0.040830325,39358,0.515727401,0.484272569,0.219338924,0.66584444,0.08426246,0.030554185,0.028287224,0.120686978,0.337193042,0.33373484,0.180097923,0.872827053,0.127172917,52101,0.041999999,0.043000001,0.016000001,0.007,850.4000244,23.70192337,22.95812607,1.153846145,1.071589351,0.904883325,0,0,0
Placer,Rocklin Unified,Rock Creek Elementary,31,75085,6119853,0,383,383,378.1000061,95765,0.160300002,0.236200005,580,0.090000004,0.067000002,41,0.002,0.086000003,0.027999999,0.056999996,0.152999997,0.012,0.030999999,0.007,0.624000013,0,0.03846154,0.07692308,25,9,1,12155,0.039000001,0.064999998,0.203999996,34,0.004,0.064000003,0.015,0.027999999,0.135000005,0.004,0.058000002,0.005,0.685000002,0.052930057,0.07561437,500.5,80856,34997,64719,180,186,7135,4510,769,410,72,8,0,433,748,3753,1149,1246,257,563,6999,5383,261,804,551,0.060680248,0.244061664,0.085861675,0.117571622,0.167351574,0.145405263,0.087435514,0.043892629,0.047739793,34311,0.490629822,0.509370148,0.26180625,0.582936525,0.108344391,0.046912808,0.041130614,0.129226655,0.36481899,0.332297087,0.132526666,0.737016022,0.262983978,39158,0.081999995,0.056999996,0.017999999,0.003,761.0999756,23.20000076,24.2857151,1.039999962,1.056943059,0.895845354,0,0,0
Placer,Rocklin Unified,Breen Elementary,31,75085,6111975,0,399.2999878,456,451.7000122,95765,0.094999999,0.178299993,600,0.039000001,0.046999998,28,0.007,0.027000001,0.003,0.012999999,0.129999995,0.002,0.071999997,0.005,0.741999984,0,0,0.041666668,23,16,1,12155,0.039000001,0.064999998,0.203999996,34,0.004,0.064000003,0.015,0.027999999,0.135000005,0.004,0.058000002,0.005,0.685000002,0.052930057,0.07561437,500.5,80856,34997,64719,180,186,7135,4510,769,410,72,8,0,433,748,3753,1149,1246,257,563,6999,5383,261,804,551,0.060680248,0.244061664,0.085861675,0.117571622,0.167351574,0.145405263,0.087435514,0.043892629,0.047739793,34311,0.490629822,0.509370148,0.26180625,0.582936525,0.108344391,0.046912808,0.041130614,0.129226655,0.36481899,0.332297087,0.132526666,0.737016022,0.262983978,39158,0.081999995,0.056999996,0.017999999,0.003,851,26.08695602,24.2857151,1.043478251,1.056943059,0.895845354,0,0,0
Placer,Maria Montessori Charter Acad,Maria Montessori Charter Acad,31,75085,117879,1042,392.2000122,210,409.7000122,95765,0.146400005,0.242899999,280,0.058000002,0.004,39,0.007,0.043000001,0.025,0.021,0.174999997,0,0.079000004,0.021,0.629000008,0,0.05882353,0,17,7,1,12155,0.039000001,0.064999998,0.203999996,34,0.004,0.064000003,0.015,0.027999999,0.135000005,0.004,0.058000002,0.005,0.685000002,0.052930057,0.07561437,500.5,80856,34997,64719,180,186,7135,4510,769,410,72,8,0,433,748,3753,1149,1246,257,563,6999,5383,261,804,551,0.060680248,0.244061664,0.085861675,0.117571622,0.167351574,0.145405263,0.087435514,0.043892629,0.047739793,34311,0.490629822,0.509370148,0.26180625,0.582936525,0.108344391,0.046912808,0.041130614,0.129226655,0.36481899,0.332297087,0.132526666,0.737016022,0.262983978,39158,0.081999995,0.056999996,0.017999999,0.003,801.9000244,16.47058868,24.2857151,1,1.056943059,0.895845354,0,0,1
Placer,Rocklin Unified,Cobblestone Elementary,31,75085,6109870,0,397.2999878,303,437.6000061,95765,0.177200004,0.279100001,412,0.085000001,0.040999997,31,0.002,0.039000001,0.018999999,0.035999998,0.155000001,0,0.032000002,0,0.715999961,0,0,0,15,14,1,12155,0.039000001,0.064999998,0.203999996,34,0.004,0.064000003,0.015,0.027999999,0.135000005,0.004,0.058000002,0.005,0.685000002,0.052930057,0.07561437,500.5,80856,34997,64719,180,186,7135,4510,769,410,72,8,0,433,748,3753,1149,1246,257,563,6999,5383,261,804,551,0.060680248,0.244061664,0.085861675,0.117571622,0.167351574,0.145405263,0.087435514,0.043892629,0.047739793,34311,0.490629822,0.509370148,0.26180625,0.582936525,0.108344391,0.046912808,0.041130614,0.129226655,0.36481899,0.332297087,0.132526666,0.737016022,0.262983978,39158,0.081999995,0.056999996,0.017999999,0.003,834.9000244,27.46666718,24.2857151,1.066666722,1.056943059,0.895845354,0,0,0
Placer,Rocklin Unified,Sunset Ranch Elementary,31,75085,121244,0,399.7999878,475,457.2999878,95765,0.075999998,0.097999997,684,0.049000002,0.067000002,38,0.006,0.101000004,0.012,0.050000001,0.096999995,0,0.075999998,0.003,0.655999959,0,0.035714287,0.178571433,26.70000076,8,1,12155,0.039000001,0.064999998,0.203999996,34,0.004,0.064000003,0.015,0.027999999,0.135000005,0.004,0.058000002,0.005,0.685000002,0.052930057,0.07561437,500.5,80856,34997,64719,180,186,7135,4510,769,410,72,8,0,433,748,3753,1149,1246,257,563,6999,5383,261,804,551,0.060680248,0.244061664,0.085861675,0.117571622,0.167351574,0.145405263,0.087435514,0.043892629,0.047739793,34311,0.490629822,0.509370148,0.26180625,0.582936525,0.108344391,0.046912808,0.041130614,0.129226655,0.36481899,0.332297087,0.132526666,0.737016022,0.262983978,39158,0.081999995,0.056999996,0.017999999,0.003,857.0999756,25.61797714,24.2857151,1.048689127,1.056943059,0.895845354,0,0,0
Placer,Rocklin Acad at Meyers Street,Rocklin Acad at Meyers Street,31,75085,114371,900,418.2999878,135,461.2999878,95765,0.032299999,0.043000001,186,0.046,0.177000001,50,0.005,0.237000003,0.005,0.016000001,0.081,0,0.144999996,0,0.510999978,0,0,0,7.900000095,5,1,12155,0.039000001,0.064999998,0.203999996,34,0.004,0.064000003,0.015,0.027999999,0.135000005,0.004,0.058000002,0.005,0.685000002,0.052930057,0.07561437,500.5,80856,34997,64719,180,186,7135,4510,769,410,72,8,0,433,748,3753,1149,1246,257,563,6999,5383,261,804,551,0.060680248,0.244061664,0.085861675,0.117571622,0.167351574,0.145405263,0.087435514,0.043892629,0.047739793,34311,0.490629822,0.509370148,0.26180625,0.582936525,0.108344391,0.046912808,0.041130614,0.129226655,0.36481899,0.332297087,0.132526666,0.737016022,0.262983978,39158,0.081999995,0.056999996,0.017999999,0.003,879.5999756,23.54430389,24.2857151,1.265822768,1.056943059,0.895845354,0,0,1
Placer,Rocklin Academy,Rocklin Academy,31,75085,6118392,308,405.5,276,435.8999939,95765,0.0242,0.037599999,372,0.033,0.121000007,44,0,0.167000011,0.008,0.024,0.101999998,0,0.109999999,0,0.588999987,0,0.125,0,14.80000019,5,1,12155,0.039000001,0.064999998,0.203999996,34,0.004,0.064000003,0.015,0.027999999,0.135000005,0.004,0.058000002,0.005,0.685000002,0.052930057,0.07561437,500.5,80856,34997,64719,180,186,7135,4510,769,410,72,8,0,433,748,3753,1149,1246,257,563,6999,5383,261,804,551,0.060680248,0.244061664,0.085861675,0.117571622,0.167351574,0.145405263,0.087435514,0.043892629,0.047739793,34311,0.490629822,0.509370148,0.26180625,0.582936525,0.108344391,0.046912808,0.041130614,0.129226655,0.36481899,0.332297087,0.132526666,0.737016022,0.262983978,39158,0.081999995,0.056999996,0.017999999,0.003,841.4000244,25.13513565,24.2857151,1.081081033,1.056943059,0.895845354,0,0,1
